sweep,kv,mas,relative_dose,noise_sd,correlation_sigma_mm,contrast,radius_mm,denoiser,method,ceiling_d_prime,ceiling_auc,d_prime_ideal,auc_ideal,d_prime_cho,auc_cho,d_prime_npwe,auc_npwe,ssim,psnr,rmse,excess,margin,bound_ok,efficiency,false_structure_rate,contrast_recovery,level,auc_se_cho,auc_se_ideal,auc_se_npwe,contrast_scale,estimator_d_prime_ratio,false_structure_mean_amplitude,n_trials,params,pixel_sd,raw_estimated_auc,raw_estimated_d_prime,raw_false_structure_rate,realisation_seed,reason,saturated,seed,white_floor_sd
texture,120.0,25.0,,60.0,0.0,,,raw,none,3.465855273634169,0.9928716529681852,3.2352096623437823,0.9890979166666667,3.198480900358734,0.9889277777777777,2.394930586432474,0.9563416666666666,0.018671112382136014,16.478656714505043,60.00021236770087,-0.00377373630151856,0.004190151087771833,True,0.87133270388348,1.0,0.986054623107789,red,0.0021542077092978063,0.0021375171566280237,0.004298563217293774,,0.9334520361986898,0.8904459197188733,1200,{},60.0,0.9890979166666667,3.2352096623437823,1.0,22260107,"raw: input ideal d'=3.47 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,22262107,0.0
texture,120.0,25.0,,60.0,0.25,,,raw,none,3.7547370518688785,0.9960345799373341,3.599020260576009,0.9946486111111111,3.13396425649876,0.9868638888888889,2.4693965476078144,0.9596951388888889,0.05941386553226072,21.542116220849554,33.49653250311236,-0.0013859688262229941,0.002932336018457219,True,0.918775755090679,1.0,0.9990877952701253,red,0.002347392624646119,0.0014957629819410915,0.004128783868899232,,0.9585279104390644,0.8394833089156147,1200,{},33.50001999239478,0.9946486111111111,3.599020260576009,1.0,22260107,"raw: input ideal d'=3.75 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,22264107,6.0
texture,120.0,25.0,,60.0,0.5,,,raw,none,6.154588910664027,0.9999932534459398,5.792706597776106,0.9999854166666666,3.5335156564740675,0.9946638888888889,2.887535287408751,0.9782527777777777,0.18318737153157894,26.959577829495483,17.95690702223028,-7.836779273184824e-06,0.00015354018040736935,True,0.8858597385055015,0.9966666666666667,0.9965992394037819,green,0.0014936211048378221,7.798395132183682e-05,0.003025116828141964,,0.9412012210497294,0.7579590551848683,1200,{},17.95755117152193,0.9999854166666666,5.792706597776106,0.9966666666666667,22260107,raw: input ideal d'=6.15 meets the floor and the processed task d'=5.79 follows it; no excess false structure or erasure.,True,22266107,6.0
texture,120.0,25.0,,60.0,1.0,,,raw,none,9.97053385555633,0.9999999999991069,9.76643804567973,1.0,4.891376064935184,0.9998027777777778,4.601479644406277,0.9995375,0.37374572945536305,31.735150759104307,10.36532145216623,8.930634010084759e-13,6.944444444444445e-07,True,0.9594792209505175,0.915,1.003772152012357,green,0.0002867969030261499,0.0,0.00043921879212678144,,0.979530102115559,0.630918572146426,1200,{},10.3739926928523,1.0,9.76643804567973,0.915,22260107,raw: input ideal d'=9.97 meets the floor and the processed task d'=9.77 follows it; no excess false structure or erasure.,True,22268107,6.0
atlas_demo,120.0,12.0,0.12,86.60254037844388,,20.0,,gaussian(1.5 px),gaussian,2.4012149702459653,0.9552381337941949,1.1848577299947838,0.80125,2.3209909834391094,0.94675,1.8305794733052931,0.904775,0.19761453103824725,27.310278931328877,17.254816032681127,-0.15398813379419485,0.03058993555528267,True,0.243483943979487,1.0,0.8211164041875306,red,0.008234824104270337,0.015604207932657375,0.0110125296314078,,0.8099426509310529,0.9919373886376142,400,"{""sigma"": 1.5}",86.60254037844388,0.9183625,1.9448464184563463,1.0,23260110,"gaussian(1.5 px): input ideal d'=2.40 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,23272110,
atlas_demo,80.0,12.0,0.12,129.9038105676658,,36.742346141747674,,gaussian(1.5 px),gaussian,2.9408758377279614,0.9812148992675147,1.5981763469909165,0.86695625,2.859161938251279,0.978925,2.236236358882925,0.93965625,0.10144197656653295,23.77873661357428,25.910769263731204,-0.11425864926751472,0.02541522025371381,True,0.2953221484541722,1.0,0.8283865505192693,red,0.005161488479415517,0.012963998550043024,0.00876942078131928,,0.8573978440096361,0.815222019045263,400,"{""sigma"": 1.5}",129.9038105676658,0.96154375,2.5215006027679867,1.0,23260110,"gaussian(1.5 px): input ideal d'=2.94 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,23276110,
atlas_demo,120.0,12.0,0.12,86.60254037844388,,20.0,,raw,none,2.4012149702459653,0.9552381337941949,1.9448464184563463,0.9183625,2.3226925971538996,0.947175,1.4146730046134106,0.841825,0.007005141148975191,13.287569157191268,86.63760528292616,-0.036875633794194895,0.020002046731577062,True,0.6560070977972214,1.0,0.998463442732363,red,0.00820167476103805,0.01020212457438063,0.014069546760501197,,0.8099426509310529,1.2796808760790574,400,{},86.60254037844388,0.9183625,1.9448464184563463,1.0,23260110,"raw: input ideal d'=2.40 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,23272110,
atlas_demo,80.0,12.0,0.12,129.9038105676658,,36.742346141747674,,raw,none,2.9408758377279614,0.9812148992675147,2.5215006027679867,0.96154375,2.858530609390058,0.9791,1.7789736474760132,0.8941375,0.003057931699475215,9.766986764297187,129.93774095117726,-0.019671149267514676,0.013704725001677624,True,0.7351310629123724,1.0,1.0056007599554078,red,0.005139862024115421,0.006989146285201896,0.011602392092622975,,0.8573978440096361,1.054142589836009,400,{},129.9038105676658,0.96154375,2.5215006027679867,1.0,23260110,"raw: input ideal d'=2.94 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,23276110,
atlas_demo,120.0,200.0,2.0,21.213203435596427,,20.0,,gaussian(1.5 px),gaussian,9.802919066391512,0.9999999999979211,8.950425321021932,1.0,9.507232160437397,1.0,7.835118119343842,1.0,0.7585649811164166,39.34203253162196,4.317788148552555,2.0788926136106056e-12,6.25e-06,True,0.8336360986786702,0.0,0.8261677931327134,green,0.0,0.0,0.0,,0.9595007583624601,0.24690490954942163,400,"{""sigma"": 1.5}",21.213203435596427,1.0,9.405908278368475,0.0025,23260110,gaussian(1.5 px): input ideal d'=9.80 meets the floor and the processed task d'=8.95 follows it; no excess false structure or erasure.,True,23264110,
atlas_demo,120.0,200.0,2.0,21.213203435596427,,20.0,,raw,none,9.802919066391512,0.9999999999979211,9.405908278368475,1.0,9.547391698131216,1.0,6.766129695917834,1.0,0.19480592969668542,25.514234242324033,21.201942587042623,2.0788926136106056e-12,6.25e-06,True,0.9206417052981359,0.0025,0.9979107354326155,green,0.0,0.0,0.0,,0.9595007583624601,0.31796253542045244,400,{},21.213203435596427,1.0,9.405908278368475,0.0025,23260110,raw: input ideal d'=9.80 meets the floor and the processed task d'=9.41 follows it; no excess false structure or erasure.,True,23264110,
atlas_demo,120.0,50.0,0.5,42.42640687119285,,20.0,,gaussian(1.5 px),gaussian,4.901459533195756,0.9997357261459661,3.8068628441336125,0.99574375,4.513686660231622,0.998475,3.8965630245346805,0.997475,0.48463873042066175,33.43305886195862,8.52627654481793,-0.003991976145966025,0.004537301504379788,True,0.6032309521094055,0.43,0.8256887030514285,red,0.0013829079566022244,0.002311803451553265,0.0017798877820742911,,0.9177090346094192,0.4940621551460562,400,"{""sigma"": 1.5}",42.42640687119285,0.997875,4.498113696386212,0.955,23260110,"gaussian(1.5 px): input ideal d'=4.90 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,23268110,
atlas_demo,120.0,50.0,0.5,42.42640687119285,,20.0,,raw,none,4.901459533195756,0.9997357261459661,4.498113696386212,0.997875,4.538117193818239,0.998525,3.3330693153202096,0.9891,0.04430847395654,19.483797435395953,42.45171851653066,-0.0018607261459661073,0.0032062373160185015,True,0.8421898722037522,0.955,0.994136970076617,red,0.001360032044866706,0.0016326765906208448,0.0037049166158248897,,0.9177090346094192,0.6362229514900126,400,{},42.42640687119285,0.997875,4.498113696386212,0.955,23260110,"raw: input ideal d'=4.90 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,23268110,
dose,120.0,100.0,1.0,30.0,0.0,20.0,,NLM(0.6 sd),nlm,6.931710547268338,0.9999995243637675,5.878875887955885,0.9999604166666667,5.751784477899849,0.9999166666666667,5.267766502591258,0.9999986111111111,0.6113856026909402,34.4821227843498,7.555467541505865,-3.9107697100804195e-05,0.00025251072653077256,True,0.7192961650039642,0.0,0.6744782131249624,green,0.00018642048501988604,0.00012848005579317928,2.406629088718002e-05,,0.996030611296369,0.27677636684511325,1200,"{""h"": 18.0, ""patch_distance"": 6, ""patch_size"": 5}",30.0,0.9999951388888889,6.904195893725172,0.19,23260110,NLM(0.6 sd): input ideal d'=6.93 meets the floor and the processed task d'=5.88 follows it; no excess false structure or erasure.,True,23261110,
dose,120.0,100.0,1.0,30.0,0.0,20.0,,TV(0.4 sd),tv,6.931710547268338,0.9999995243637675,6.845259301809969,0.9999944444444444,6.456209670981017,0.9999833333333333,5.228651594476776,0.9999430555555555,0.363155220817288,29.81333837351141,12.92760698041251,-5.07991932308105e-06,9.503266897166309e-05,True,0.9752118495300318,0.0425,0.9047719204661174,green,8.33683939114832e-05,4.813263165616641e-05,0.00015410157910110566,,0.996030611296369,0.38703878862387314,1200,"{""max_num_iter"": 200, ""weight"": 12.0}",30.0,0.9999951388888889,6.904195893725172,0.19,23260110,TV(0.4 sd): input ideal d'=6.93 meets the floor and the processed task d'=6.85 follows it; no excess false structure or erasure.,True,23261110,
dose,120.0,100.0,1.0,30.0,0.0,20.0,,gaussian(1.5 px),gaussian,6.931710547268338,0.9999995243637675,6.370497318400019,0.9999902777777778,6.457298761346833,0.9999833333333333,5.592018784142928,0.9999951388888889,0.6338937711632517,36.42796791513726,6.039124151109237,-9.246585989663991e-06,0.00012549231438977598,True,0.8446287030002634,0.009166666666666667,0.822059450753515,green,8.33683939114832e-05,6.367355264164098e-05,4.5023946417638695e-05,,0.996030611296369,0.3469530091269997,1200,"{""sigma"": 1.5}",30.0,0.9999951388888889,6.904195893725172,0.19,23260110,gaussian(1.5 px): input ideal d'=6.93 meets the floor and the processed task d'=6.37 follows it; no excess false structure or erasure.,True,23261110,
dose,120.0,100.0,1.0,30.0,0.0,20.0,,raw,none,6.931710547268338,0.9999995243637675,6.904195893725172,0.9999951388888889,6.4933992888713075,0.9999861111111111,4.7557908775404965,0.9997541666666667,0.09780003175471344,22.50102192124481,29.9939013646499,-4.385474878576545e-06,8.893975786487747e-05,True,0.9920769786394186,0.19,0.9932180084054107,green,7.610453064041804e-05,4.5023946417638695e-05,0.00032020060762936374,,0.996030611296369,0.44766333990066604,1200,{},30.0,0.9999951388888889,6.904195893725172,0.19,23260110,raw: input ideal d'=6.93 meets the floor and the processed task d'=6.90 follows it; no excess false structure or erasure.,True,23261110,
dose,120.0,12.500000000000002,0.12500000000000003,84.85281374238569,0.0,20.0,,NLM(0.6 sd),nlm,2.450729766597878,0.9584457342995427,2.0091535158118488,0.9227993055555556,2.2616388917960752,0.9462083333333333,2.0470850009726296,0.9273305555555555,0.15550022903309105,25.610808299197032,20.9816845211831,-0.03564642874398716,0.011220311979004574,True,0.6721023158424885,0.9941666666666666,0.6167298328687286,red,0.004775234284616798,0.0057243998476803875,0.005553867187795116,,0.9245339617791952,0.784162275719896,1200,"{""h"": 50.911688245431414, ""patch_distance"": 6, ""patch_size"": 5}",84.85281374238569,0.9458347222222222,2.2657829003629386,1.0,23260110,"NLM(0.6 sd): input ideal d'=2.45 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,23264110,
dose,120.0,12.500000000000002,0.12500000000000003,84.85281374238569,0.0,20.0,,TV(0.4 sd),tv,2.450729766597878,0.9584457342995427,2.2891629711899135,0.94738125,2.4331939330809758,0.9566166666666667,1.87417186937065,0.9074611111111112,0.050140694655363235,20.801924787475613,36.483491283761175,-0.011064484299542765,0.009256676236893288,True,0.8724942490510799,1.0,0.9042803330159607,red,0.004284891180067195,0.00472252646755698,0.006264600745642374,,0.9245339617791952,1.0947184060927775,1200,"{""max_num_iter"": 200, ""weight"": 33.94112549695428}",84.85281374238569,0.9458347222222222,2.2657829003629386,1.0,23260110,"TV(0.4 sd): input ideal d'=2.45 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,23264110,
dose,120.0,12.500000000000002,0.12500000000000003,84.85281374238569,0.0,20.0,,gaussian(1.5 px),gaussian,2.450729766597878,0.9584457342995427,1.78150737147094,0.8970263888888889,2.433318736304655,0.9568138888888889,1.9728596066361903,0.9180305555555556,0.20537149053114784,27.491021759687754,16.89979225553482,-0.06141934541065386,0.012944260107001379,True,0.5284262651864868,1.0,0.8254966189699419,red,0.004275059301308651,0.006603981381624423,0.005898173796795952,,0.9245339617791952,0.98217450775554,1200,"{""sigma"": 1.5}",84.85281374238569,0.9458347222222222,2.2657829003629386,1.0,23260110,"gaussian(1.5 px): input ideal d'=2.45 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,23264110,
dose,120.0,12.500000000000002,0.12500000000000003,84.85281374238569,0.0,20.0,,raw,none,2.450729766597878,0.9584457342995427,2.2657829003629386,0.9458347222222222,2.4447858761689725,0.9575305555555556,1.6657208356584043,0.8805923611111112,0.007466608233564207,13.471146555004358,84.82581646188817,-0.012611012077320516,0.009392647200804074,True,0.8547630464831344,1.0,1.000748708210663,red,0.004239142055791493,0.004791900683095279,0.007099887943154285,,0.9245339617791952,1.2667685644524296,1200,{},84.85281374238569,0.9458347222222222,2.2657829003629386,1.0,23260110,"raw: input ideal d'=2.45 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,23264110,
dose,120.0,200.0,2.0,21.213203435596427,0.0,20.0,,NLM(0.6 sd),nlm,9.802919066391512,0.9999999999979211,7.989210285588267,1.0,8.269387173480538,1.0,7.040287017799636,1.0,0.7530213638571233,37.38522408894729,5.409194906446303,2.0788926136106056e-12,6.944444444444445e-07,True,0.6641969404667081,0.0,0.7338593530609661,green,0.0,0.0,0.0,,0.9909914012432647,0.1938719142961996,1200,"{""h"": 12.727922061357855, ""patch_distance"": 6, ""patch_size"": 5}",21.213203435596427,1.0,9.71460850187764,0.0,23260110,NLM(0.6 sd): input ideal d'=9.80 meets the floor and the processed task d'=7.99 follows it; no excess false structure or erasure.,True,23260110,
dose,120.0,200.0,2.0,21.213203435596427,0.0,20.0,,TV(0.4 sd),tv,9.802919066391512,0.9999999999979211,9.564564264721877,1.0,9.387114191077442,1.0,7.554067961731508,1.0,0.535549852167421,32.80392466541742,9.162046792692605,2.0788926136106056e-12,6.944444444444445e-07,True,0.9519618513264375,0.0,0.9161139646481339,green,0.0,0.0,0.0,,0.9909914012432647,0.27169664235096985,1200,"{""max_num_iter"": 200, ""weight"": 8.485281374238571}",21.213203435596427,1.0,9.71460850187764,0.0,23260110,TV(0.4 sd): input ideal d'=9.80 meets the floor and the processed task d'=9.56 follows it; no excess false structure or erasure.,True,23260110,
dose,120.0,200.0,2.0,21.213203435596427,0.0,20.0,,gaussian(1.5 px),gaussian,9.802919066391512,0.9999999999979211,9.164619160140505,1.0,9.355172542085338,1.0,7.927675454848166,1.0,0.7578477202467727,39.32257133046918,4.327757603109902,2.0788926136106056e-12,6.944444444444445e-07,True,0.8740132379288683,0.0,0.8271011716264104,green,0.0,0.0,0.0,,0.9909914012432647,0.24357545670703198,1200,"{""sigma"": 1.5}",21.213203435596427,1.0,9.71460850187764,0.0,23260110,gaussian(1.5 px): input ideal d'=9.80 meets the floor and the processed task d'=9.16 follows it; no excess false structure or erasure.,True,23260110,
dose,120.0,200.0,2.0,21.213203435596427,0.0,20.0,,raw,none,9.802919066391512,0.9999999999979211,9.71460850187764,1.0,9.404689863745949,1.0,7.0490740886746,1.0,0.19465795071988476,25.511824100657716,21.20782880344751,2.0788926136106056e-12,6.944444444444445e-07,True,0.9820639573380893,0.0,0.9992401466146829,green,0.0,0.0,0.0,,0.9909914012432647,0.31406266635434216,1200,{},21.213203435596427,1.0,9.71460850187764,0.0,23260110,raw: input ideal d'=9.80 meets the floor and the processed task d'=9.71 follows it; no excess false structure or erasure.,True,23260110,
dose,120.0,25.000000000000007,0.25000000000000006,59.999999999999986,0.0,20.0,,NLM(0.6 sd),nlm,3.4658552736341695,0.9928716529681852,2.8590497139714524,0.97706875,3.005919416893721,0.9848138888888889,2.899613529703082,0.9822458333333334,0.28061723376054637,28.575584625373146,14.91469981038491,-0.015802902968185206,0.006090281782784411,True,0.680491283967206,0.6516666666666666,0.6326266366106276,red,0.002524933047073437,0.0031069894071390366,0.0027314026002767207,,0.953839007209932,0.5517016386335566,1200,"{""h"": 35.99999999999999, ""patch_distance"": 6, ""patch_size"": 5}",59.999999999999986,0.9891354166666667,3.305867953336523,1.0,23260110,"NLM(0.6 sd): input ideal d'=3.47 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,23263110,
dose,120.0,25.000000000000007,0.25000000000000006,59.999999999999986,0.0,20.0,,TV(0.4 sd),tv,3.4658552736341695,0.9928716529681852,3.3150163103924255,0.9894770833333333,3.2391916600185944,0.9888027777777778,2.635444886325207,0.9673048611111111,0.10904500566758343,23.793267717413485,25.854098472050214,-0.0033945696348519627,0.004116328123571809,True,0.9148512628392332,0.9991666666666666,0.9121745499492293,red,0.0021663895522049063,0.0020998516868631044,0.003715298180229665,,0.953839007209932,0.7684159541272676,1200,"{""max_num_iter"": 200, ""weight"": 23.999999999999996}",59.999999999999986,0.9891354166666667,3.305867953336523,1.0,23260110,"TV(0.4 sd): input ideal d'=3.47 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,23263110,
dose,120.0,25.000000000000007,0.25000000000000006,59.999999999999986,0.0,20.0,,gaussian(1.5 px),gaussian,3.4658552736341695,0.9928716529681852,2.7475932725421566,0.9752229166666667,3.249587655250417,0.9891444444444445,2.8010153368768016,0.9752472222222223,0.33479827941022555,30.453489772753116,12.015088431280024,-0.01764873630151853,0.00633251179299685,True,0.6284692620031355,0.9741666666666666,0.8336538134649055,red,0.0021329304313740453,0.0032305784180204195,0.003228981071018154,,0.953839007209932,0.6906872695841906,1200,"{""sigma"": 1.5}",59.999999999999986,0.9891354166666667,3.305867953336523,1.0,23260110,"gaussian(1.5 px): input ideal d'=3.47 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,23263110,
dose,120.0,25.000000000000007,0.25000000000000006,59.999999999999986,0.0,20.0,,raw,none,3.4658552736341695,0.9928716529681852,3.305867953336523,0.9891354166666667,3.2554854403235494,0.9892527777777778,2.3805306176251477,0.9526708333333334,0.01868616935944256,16.476316075500122,60.01652311996547,-0.0037362363015185363,0.004182907050619159,True,0.9098088516752286,1.0,1.0098454675408204,red,0.0021222131045165547,0.0021338211513902672,0.00447709511028827,,0.953839007209932,0.8896749642138015,1200,{},59.999999999999986,0.9891354166666667,3.305867953336523,1.0,23260110,"raw: input ideal d'=3.47 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,23263110,
dose,120.0,3.125,0.03125,169.7056274847714,0.0,20.0,,NLM(0.6 sd),nlm,1.225364883298939,0.8068820701518937,0.8890323390233926,0.7352659722222222,1.1226588727994626,0.7872055555555556,0.9529864004916782,0.7481819444444444,0.03229635996055853,19.619063726772858,41.825344687710526,-0.0716160979296715,0.019866437925869385,True,0.5263859123014735,1.0,0.6009688932977659,red,0.00927492495604797,0.010135769656036228,0.009941144286654652,,0.7226684675563505,1.5687566488158566,1200,"{""h"": 101.82337649086284, ""patch_distance"": 6, ""patch_size"": 5}",169.7056274847714,0.7355541666666666,0.8855325624110105,1.0,23260110,"NLM(0.6 sd): input ideal d'=1.23 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,23266110,
dose,120.0,3.125,0.03125,169.7056274847714,0.0,20.0,,TV(0.4 sd),tv,1.225364883298939,0.8068820701518937,0.9279687140822781,0.7449381944444444,1.1802010408179198,0.7967611111111111,0.7670394366950366,0.7065291666666667,0.008174150859265717,14.782602627619235,72.95603334669346,-0.0619438757074493,0.01958305820660354,True,0.5735031515140773,1.0,0.8747705009316997,red,0.00909268683504591,0.009991185509847265,0.010525771634906702,,0.7226684675563505,2.1875603648552615,1200,"{""max_num_iter"": 200, ""weight"": 67.88225099390857}",169.7056274847714,0.7355541666666666,0.8855325624110105,1.0,23260110,"TV(0.4 sd): input ideal d'=1.23 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,23266110,
dose,120.0,3.125,0.03125,169.7056274847714,0.0,20.0,,gaussian(1.5 px),gaussian,1.225364883298939,0.8068820701518937,0.5726385384047482,0.6566,1.1830624773580356,0.7975277777777777,0.8615190029436224,0.7294902777777778,0.05180658695027049,21.46548773361959,33.815680213632206,-0.15028207015189377,0.021698698198882725,True,0.21838876127047713,1.0,0.8089732871323444,red,0.009077720111812784,0.011070613503916076,0.01021885214420591,,0.7226684675563505,1.9669983066204866,1200,"{""sigma"": 1.5}",169.7056274847714,0.7355541666666666,0.8855325624110105,1.0,23260110,"gaussian(1.5 px): input ideal d'=1.23 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,23266110,
dose,120.0,3.125,0.03125,169.7056274847714,0.0,20.0,,raw,none,1.225364883298939,0.8068820701518937,0.8855325624110105,0.7355541666666666,1.1898797972365487,0.798775,0.642679911434939,0.6758701388888889,0.0010571165692111583,7.452451090354818,169.6145849411066,-0.0713279034852271,0.019858188635257255,True,0.522249714000244,1.0,0.9698559830704715,red,0.00905326078075161,0.010131560756955838,0.010879621508197075,,0.7226684675563505,2.5290753474812457,1200,{},169.7056274847714,0.7355541666666666,0.8855325624110105,1.0,23260110,"raw: input ideal d'=1.23 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,23266110,
dose,120.0,49.99999999999999,0.49999999999999994,42.42640687119285,0.0,20.0,,NLM(0.6 sd),nlm,4.901459533195756,0.9997357261459661,4.214491349579771,0.9987263888888889,4.3572787859237945,0.9990972222222222,3.9752271269009456,0.9988243055555556,0.4431509330380638,31.544319983291206,10.596326627506501,-0.001009337257077192,0.0014295160235929026,True,0.7393319775511813,0.07166666666666667,0.6442921669572157,red,0.0006137090598741528,0.0007290039972258779,0.0007004035615266101,,1.0093145612829835,0.38943330833628176,1200,"{""h"": 25.45584412271571, ""patch_distance"": 6, ""patch_size"": 5}",42.42640687119285,0.9998930555555555,4.947114478393772,0.9566666666666667,23260110,"NLM(0.6 sd): input ideal d'=4.90 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,23262110,
dose,120.0,49.99999999999999,0.49999999999999994,42.42640687119285,0.0,20.0,,TV(0.4 sd),tv,4.901459533195756,0.9997357261459661,4.881433337829403,0.9998215277777778,4.7375876420867815,0.999625,3.7713573784703303,0.9950270833333333,0.2129805756231305,26.804068591011188,18.28013936771837,8.580163181171052e-05,0.0005354162815451463,True,0.9918451701577718,0.7,0.9059844752634718,red,0.0003954861575872425,0.0002728222770002508,0.0014417749351024714,,1.0093145612829835,0.5462401859702567,1200,"{""max_num_iter"": 200, ""weight"": 16.970562748477143}",42.42640687119285,0.9998930555555555,4.947114478393772,0.9566666666666667,23260110,"TV(0.4 sd): input ideal d'=4.90 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,23262110,
dose,120.0,49.99999999999999,0.49999999999999994,42.42640687119285,0.0,20.0,,gaussian(1.5 px),gaussian,4.901459533195756,0.9997357261459661,4.289082230149941,0.9988659722222222,4.730734111599638,0.999625,3.9520638689502037,0.9971465277777778,0.48580173752896616,33.45345202173593,8.505937289469115,-0.0008697539237438878,0.0013489016050250169,True,0.7657339494974045,0.41583333333333333,0.8280989402176907,red,0.0003954861575872425,0.0006878734360503859,0.001091600034103265,,1.0093145612829835,0.49039605432752525,1200,"{""sigma"": 1.5}",42.42640687119285,0.9998930555555555,4.947114478393772,0.9566666666666667,23260110,"gaussian(1.5 px): input ideal d'=4.90 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,23262110,
dose,120.0,49.99999999999999,0.49999999999999994,42.42640687119285,0.0,20.0,,raw,none,4.901459533195756,0.9997357261459661,4.947114478393772,0.9998930555555555,4.754624714375455,0.9996166666666667,3.460606357283057,0.9914277777777778,0.04433652407863559,19.487764277867658,42.43238645735778,0.0001573294095894573,0.00041461215473169265,True,1.0187158836178614,0.9566666666666667,0.9998900848566024,red,0.0003998571270353424,0.00021118638584799432,0.0018944673855043155,,1.0093145612829835,0.6325927557929515,1200,{},42.42640687119285,0.9998930555555555,4.947114478393772,0.9566666666666667,23260110,"raw: input ideal d'=4.90 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,23262110,
dose,120.0,6.25,0.0625,120.0,0.0,20.0,,NLM(0.6 sd),nlm,1.7329276368170845,0.8897811140599974,1.2537441343804117,0.81061875,1.546299666352143,0.8630138888888889,1.3831872751776495,0.8366527777777778,0.07422658196931603,22.603229590977765,29.66503354915904,-0.07916236405999733,0.01727579163256895,True,0.5234280261240836,1.0,0.5898195580962341,red,0.007585544647887268,0.008813987055062374,0.00824067494853988,,0.8026959057432447,1.1016954714328782,1200,"{""h"": 72.0, ""patch_distance"": 6, ""patch_size"": 5}",120.0,0.8364722222222222,1.3910139190223902,1.0,23260110,"NLM(0.6 sd): input ideal d'=1.73 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,23265110,
dose,120.0,6.25,0.0625,120.0,0.0,20.0,,TV(0.4 sd),tv,1.7329276368170845,0.8897811140599974,1.4111750795995173,0.83996875,1.641543647429766,0.8721361111111111,1.193196409103317,0.8000243055555556,0.020741584153024975,17.779568727348675,51.666962214580174,-0.04981236405999734,0.015999171063638754,True,0.6631334589639181,1.0,0.8721947042253715,red,0.007338854570666616,0.008162638061407379,0.009028621779210915,,0.8026959057432447,1.549056344269959,1200,"{""max_num_iter"": 200, ""weight"": 48.0}",120.0,0.8364722222222222,1.3910139190223902,1.0,23260110,"TV(0.4 sd): input ideal d'=1.73 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,23265110,
dose,120.0,6.25,0.0625,120.0,0.0,20.0,,gaussian(1.5 px),gaussian,1.7329276368170845,0.8897811140599974,0.9089105857360197,0.7395027777777777,1.6377871817657126,0.8716277777777778,1.3045050491351406,0.8207881944444444,0.1090062374385667,24.463441823538858,23.94584622107259,-0.15027833628221965,0.019743966790941557,True,0.2750942210429742,1.0,0.7997844013990142,red,0.007352896484669205,0.010073283234911216,0.008598067128982128,,0.8026959057432447,1.3908270618794443,1200,"{""sigma"": 1.5}",120.0,0.8364722222222222,1.3910139190223902,1.0,23260110,"gaussian(1.5 px): input ideal d'=1.73 < 5 (prespecified floor, Rose): the input does not meet the detectability requirement and post-processing cannot restore it.",False,23265110,
